phenomenon,item_id,content,randomized_option_order,randomized_labels_complex,randomized_violated_maxims,randomized_true_answer,original_labels_complex,original_violated_maxims,is_example,prompt,seed,generation,generation_isvalid,distribution,prob_true_answer,answer,correct,answer_label_complex,model
MV,1,"Bob responds: ""I cannot wait for our trip to Japan next week."" Why has Bob responded like this?","[3, 1, 4, 2]","['CorrectNonLiteral', 'IncorrectLiteral', 'IncorrectAssociate', 'IncorrectNonLiteral']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",1,"['IncorrectLiteral', 'IncorrectNonLiteral', 'CorrectNonLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Bob responds: ""I cannot wait for our trip to Japan next week."" Why has Bob responded like this?
Options:
1) He disliked the talk that his boss gave but does not want to criticize his boss.  
2) He is excited about the upcoming trip to Japan and does not want to talk about anything else.
3) He wants to avoid going to Japan next week and wants to discuss it with his boss. 
4) He liked the talk that his boss gave but does not want to tell him about it.
Answer: ",4,2,True,"{'1': 0.003697425355090212, '2': 0.995522149829032, '3': 0.0006443238877572452, '4': 0.00013610092812058215}",0.003697425355090212,2,False,IncorrectLiteral,flan-t5-xl
MV,2,"Alex responds, ""Have you noticed that I painted the walls?"" Why has Alex responded like this?","[3, 1, 4, 2]","['IncorrectNonLiteral', 'IncorrectLiteral', 'IncorrectAssociate', 'CorrectNonLiteral']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",4,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Alex responds, ""Have you noticed that I painted the walls?"" Why has Alex responded like this?
Options:
1) Alex wants Richards to help him paint the walls.
2) Alex is proud of the painting job that he did.
3) Alex is afraid that Richard will become a better painter than he is. 
4) Alex thinks that Richard's painting is mediocre.
Answer: ",4,2,True,"{'1': 0.007345713032725959, '2': 0.9858723577346691, '3': 0.004036899380160038, '4': 0.0027450298524448764}",0.0027450298524448764,2,False,IncorrectLiteral,flan-t5-xl
MV,3,"Jane responds, ""The latte is unbelievable here."" Why has Jane responded like this?","[2, 1, 4, 3]","['CorrectNonLiteral', 'IncorrectLiteral', 'IncorrectAssociate', 'IncorrectNonLiteral']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",1,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Jane responds, ""The latte is unbelievable here."" Why has Jane responded like this?
Options:
1) She does not want to discuss the topic that Leslie has raised.
2) She thinks that it is the best latte in the town.
3) A coffee break is not a good time to discuss men.
4) The man who Leslie saw makes unbelievable lattes.
Answer: ",4,2,True,"{'1': 0.18363837492755114, '2': 0.693829130088403, '3': 0.11157425452256438, '4': 0.010958240461481545}",0.18363837492755114,2,False,IncorrectLiteral,flan-t5-xl
MV,4,"Her husband replies: ""Beer and chips would be awesome. Thanks!"" Why has Kelsey's husband responded like this?","[2, 3, 1, 4]","['CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",1,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Her husband replies: ""Beer and chips would be awesome. Thanks!"" Why has Kelsey's husband responded like this?
Options:
1) He pretends that he did not understand his wife's comment because he wants to watch the game.
2) He is happy to turn off the TV right away and to spend more time with his wife.
3) He is thankful for her offer of beer and chips.
4) He is excited about seeing his wife. 
Answer: ",4,3,True,"{'1': 0.0031998708127498744, '2': 0.0032722144192120855, '3': 0.9748156195914139, '4': 0.018712295176624046}",0.0031998708127498744,3,False,IncorrectLiteral,flan-t5-xl
MV,5,"Mark says: ""She has excellent handwriting and is always dressed so nicely."" Why has Mark responded like this?","[4, 1, 2, 3]","['IncorrectAssociate', 'IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",3,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Mark says: ""She has excellent handwriting and is always dressed so nicely."" Why has Mark responded like this?
Options:
1) Mark needs to get some new clothes.
2) Mark's opinion of Jane as a financial manager is very high.
3) Mark's opinion of Jane as a financial manager is very low.
4) Mark is fond of people who have good handwriting.
Answer: ",4,4,True,"{'1': 0.004249655426195758, '2': 0.03760722978175627, '3': 0.010662481398356813, '4': 0.9474806333936912}",0.010662481398356813,4,False,IncorrectNonLiteral,flan-t5-xl
MV,6,"Her mom responds: ""Somewhere in France."" Why has Lucy's mom responded like this?","[3, 2, 1, 4]","['IncorrectNonLiteral', 'CorrectNonLiteral', 'IncorrectLiteral', 'IncorrectAssociate']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",2,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Her mom responds: ""Somewhere in France."" Why has Lucy's mom responded like this?
Options:
1) Lucy's mom is jealous that she is not going to Paris.
2) Lucy's mom does not know where exactly Vincent lives.
3) Lucy's mom knows that Vincent lives somewhere in France.
4) Lucy's mom is afraid that Lucy will go to France.
Answer: ",4,3,True,"{'1': 0.012004616378744105, '2': 0.3017622877266946, '3': 0.6825062259777314, '4': 0.003726869916829879}",0.3017622877266946,3,False,IncorrectLiteral,flan-t5-xl
MV,7,"She responds: ""Some food."" Why has Melanie responded like this?","[1, 3, 2, 4]","['IncorrectAssociate', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",2,"['IncorrectAssociate', 'IncorrectNonLiteral', 'CorrectNonLiteral', 'IncorrectLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: She responds: ""Some food."" Why has Melanie responded like this?
Options:
1) The wedding is not about food.
2) The food at the wedding was mediocre.
3) The food at the wedding was outstanding.
4) There was not a lot of food at the wedding.
Answer: ",4,4,True,"{'1': 0.012653266162152338, '2': 0.01265178199652202, '3': 0.03579654721179248, '4': 0.9388984046295331}",0.01265178199652202,4,False,IncorrectLiteral,flan-t5-xl
MV,8,"Mary responds, ""In a cup."" Why has Mary responded like this?","[2, 4, 1, 3]","['CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectLiteral', 'IncorrectAssociate']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",1,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Mary responds, ""In a cup."" Why has Mary responded like this?
Options:
1) Mary is irritated with Ken.
2) Mary wants Ken to wash a cup that she sees in the sink.  
3) Mary wants Ken to serve her tea in a cup.
4) Mary is proud of the new cups that she got from Ken for her birthday.
Answer: ",4,3,True,"{'1': 0.017462038463691754, '2': 0.00890523992653636, '3': 0.9160772897820493, '4': 0.05755543182772256}",0.017462038463691754,3,False,IncorrectLiteral,flan-t5-xl
MV,9,"Cindy responds: ""A pair of shoes."" Why has Cindy responded like this?","[3, 1, 2, 4]","['IncorrectNonLiteral', 'IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",3,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Cindy responds: ""A pair of shoes."" Why has Cindy responded like this?
Options:
1) Cindy has an obsession with shoes and buys them on every occasion. 
2) Cindy does not plan to buy anything but shoes in this store.
3) Cindy does not know what type of shoes she wants to buy.
4) Cindy is excited about going shopping.
Answer: ",4,4,True,"{'1': 0.22618593692553743, '2': 0.024252818241968992, '3': 0.17147815925938814, '4': 0.5780830855731055}",0.17147815925938814,4,False,IncorrectAssociate,flan-t5-xl
MV,10,"Mike responds: ""some schoolwork."" Why has Mike responded like this?","[1, 3, 4, 2]","['IncorrectLiteral', 'IncorrectAssociate', 'IncorrectNonLiteral', 'CorrectNonLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",4,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Mike responds: ""some schoolwork."" Why has Mike responded like this?
Options:
1) He has been doing lots of schoolwork at school.
2) He is too excited to talk about this at the moment.
3) He is upset that his dad is not at home.
4) He does not want to talk about school with his mom.
Answer: ",4,1,True,"{'1': 0.9805101601163673, '2': 0.0035521087768389872, '3': 0.00869941041456574, '4': 0.007238320692228013}",0.007238320692228013,1,False,IncorrectLiteral,flan-t5-xl
