phenomenon,item_id,content,randomized_option_order,randomized_labels_complex,randomized_violated_maxims,randomized_true_answer,original_labels_complex,original_violated_maxims,is_example,prompt,seed,generation,generation_isvalid,distribution,prob_true_answer,answer,correct,answer_label_complex,model
MV,1,"Bob responds: ""I cannot wait for our trip to Japan next week."" Why has Bob responded like this?","[1, 4, 3, 2]","['IncorrectLiteral', 'IncorrectAssociate', 'CorrectNonLiteral', 'IncorrectNonLiteral']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",3,"['IncorrectLiteral', 'IncorrectNonLiteral', 'CorrectNonLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Bob responds: ""I cannot wait for our trip to Japan next week."" Why has Bob responded like this?
Options:
1) He is excited about the upcoming trip to Japan and does not want to talk about anything else.
2) He wants to avoid going to Japan next week and wants to discuss it with his boss. 
3) He disliked the talk that his boss gave but does not want to criticize his boss.  
4) He liked the talk that his boss gave but does not want to tell him about it.
Answer: ",0,1,True,"{'1': 0.9999993692620632, '2': 9.54708758908379e-08, '3': 2.5542899538518835e-07, '4': 2.7983806554887366e-07}",2.5542899538518835e-07,1,False,IncorrectLiteral,tk-instruct-11b-def-pos
MV,2,"Alex responds, ""Have you noticed that I painted the walls?"" Why has Alex responded like this?","[1, 4, 3, 2]","['IncorrectLiteral', 'IncorrectAssociate', 'IncorrectNonLiteral', 'CorrectNonLiteral']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",4,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Alex responds, ""Have you noticed that I painted the walls?"" Why has Alex responded like this?
Options:
1) Alex is proud of the painting job that he did.
2) Alex is afraid that Richard will become a better painter than he is. 
3) Alex wants Richards to help him paint the walls.
4) Alex thinks that Richard's painting is mediocre.
Answer: ",0,1,True,"{'1': 0.9999265752357046, '2': 9.990328110202274e-06, '3': 7.228144286319768e-06, '4': 5.6206291898746524e-05}",5.6206291898746524e-05,1,False,IncorrectLiteral,tk-instruct-11b-def-pos
MV,3,"Jane responds, ""The latte is unbelievable here."" Why has Jane responded like this?","[4, 1, 2, 3]","['IncorrectAssociate', 'IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",3,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Jane responds, ""The latte is unbelievable here."" Why has Jane responded like this?
Options:
1) A coffee break is not a good time to discuss men.
2) She thinks that it is the best latte in the town.
3) She does not want to discuss the topic that Leslie has raised.
4) The man who Leslie saw makes unbelievable lattes.
Answer: ",0,2,True,"{'1': 5.376698592694755e-05, '2': 0.9911338053773323, '3': 0.00012397385617876603, '4': 0.008688453780561973}",0.00012397385617876603,2,False,IncorrectLiteral,tk-instruct-11b-def-pos
MV,4,"Her husband replies: ""Beer and chips would be awesome. Thanks!"" Why has Kelsey's husband responded like this?","[4, 2, 1, 3]","['IncorrectAssociate', 'CorrectNonLiteral', 'IncorrectLiteral', 'IncorrectNonLiteral']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",2,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Her husband replies: ""Beer and chips would be awesome. Thanks!"" Why has Kelsey's husband responded like this?
Options:
1) He is excited about seeing his wife. 
2) He pretends that he did not understand his wife's comment because he wants to watch the game.
3) He is thankful for her offer of beer and chips.
4) He is happy to turn off the TV right away and to spend more time with his wife.
Answer: ",0,3,True,"{'1': 1.6257262983364778e-06, '2': 4.8953733005100416e-08, '3': 0.9999939002335285, '4': 4.425086440270294e-06}",4.8953733005100416e-08,3,False,IncorrectLiteral,tk-instruct-11b-def-pos
MV,5,"Mark says: ""She has excellent handwriting and is always dressed so nicely."" Why has Mark responded like this?","[2, 3, 1, 4]","['CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",1,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim', 'RelevanceMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Mark says: ""She has excellent handwriting and is always dressed so nicely."" Why has Mark responded like this?
Options:
1) Mark's opinion of Jane as a financial manager is very low.
2) Mark is fond of people who have good handwriting.
3) Mark's opinion of Jane as a financial manager is very high.
4) Mark needs to get some new clothes.
Answer: ",0,3,True,"{'1': 5.352458640106515e-06, '2': 0.0006808052613244332, '3': 0.9993137582551005, '4': 8.402493502696735e-08}",5.352458640106515e-06,3,False,IncorrectLiteral,tk-instruct-11b-def-pos
MV,6,"Her mom responds: ""Somewhere in France."" Why has Lucy's mom responded like this?","[3, 4, 2, 1]","['IncorrectNonLiteral', 'IncorrectAssociate', 'CorrectNonLiteral', 'IncorrectLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",3,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Her mom responds: ""Somewhere in France."" Why has Lucy's mom responded like this?
Options:
1) Lucy's mom is jealous that she is not going to Paris.
2) Lucy's mom is afraid that Lucy will go to France.
3) Lucy's mom does not know where exactly Vincent lives.
4) Lucy's mom knows that Vincent lives somewhere in France.
Answer: ",0,4,True,"{'1': 2.8616025965256656e-06, '2': 3.366328084563795e-07, '3': 0.0022716412899824985, '4': 0.9977251604746125}",0.0022716412899824985,4,False,IncorrectLiteral,tk-instruct-11b-def-pos
MV,7,"She responds: ""Some food."" Why has Melanie responded like this?","[4, 1, 3, 2]","['IncorrectLiteral', 'IncorrectAssociate', 'CorrectNonLiteral', 'IncorrectNonLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",3,"['IncorrectAssociate', 'IncorrectNonLiteral', 'CorrectNonLiteral', 'IncorrectLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: She responds: ""Some food."" Why has Melanie responded like this?
Options:
1) There was not a lot of food at the wedding.
2) The wedding is not about food.
3) The food at the wedding was mediocre.
4) The food at the wedding was outstanding.
Answer: ",0,1,True,"{'1': 0.9620943354982822, '2': 7.600651422624446e-05, '3': 0.03781393067782443, '4': 1.5727309667192615e-05}",0.03781393067782443,1,False,IncorrectLiteral,tk-instruct-11b-def-pos
MV,8,"Mary responds, ""In a cup."" Why has Mary responded like this?","[1, 2, 3, 4]","['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",2,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Mary responds, ""In a cup."" Why has Mary responded like this?
Options:
1) Mary wants Ken to serve her tea in a cup.
2) Mary is irritated with Ken.
3) Mary is proud of the new cups that she got from Ken for her birthday.
4) Mary wants Ken to wash a cup that she sees in the sink.  
Answer: ",0,1,True,"{'1': 0.9999990006712158, '2': 1.0311426047000675e-07, '3': 5.114303309917891e-07, '4': 3.84784192636367e-07}",1.0311426047000675e-07,1,False,IncorrectLiteral,tk-instruct-11b-def-pos
MV,9,"Cindy responds: ""A pair of shoes."" Why has Cindy responded like this?","[1, 4, 3, 2]","['IncorrectLiteral', 'IncorrectAssociate', 'IncorrectNonLiteral', 'CorrectNonLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",4,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectAssociate']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Cindy responds: ""A pair of shoes."" Why has Cindy responded like this?
Options:
1) Cindy does not plan to buy anything but shoes in this store.
2) Cindy is excited about going shopping.
3) Cindy has an obsession with shoes and buys them on every occasion. 
4) Cindy does not know what type of shoes she wants to buy.
Answer: ",0,1,True,"{'1': 0.9999522937371457, '2': 3.201510214804739e-06, '3': 2.9030692377089017e-05, '4': 1.5474060262471636e-05}",1.5474060262471636e-05,1,False,IncorrectLiteral,tk-instruct-11b-def-pos
MV,10,"Mike responds: ""some schoolwork."" Why has Mike responded like this?","[4, 3, 1, 2]","['IncorrectNonLiteral', 'IncorrectAssociate', 'IncorrectLiteral', 'CorrectNonLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",4,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonLiteral']","['QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim', 'QuantityMaxim']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide why the character in the story responds in a certain way. The answer options are 1, 2, 3, or 4.

Scenario: Mike responds: ""some schoolwork."" Why has Mike responded like this?
Options:
1) He is upset that his dad is not at home.
2) He is too excited to talk about this at the moment.
3) He has been doing lots of schoolwork at school.
4) He does not want to talk about school with his mom.
Answer: ",0,3,True,"{'1': 5.423560319903683e-08, '2': 3.4238733695430836e-08, '3': 0.9999968970798326, '4': 3.0144458304315166e-06}",3.0144458304315166e-06,3,False,IncorrectLiteral,tk-instruct-11b-def-pos
